Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                                                 <spontaneous>
[46]     0.0    0.00    0.00                 SDL_CreateYUVOverlay [46]
                0.00    0.00       2/400         SDL_CreateTexture [20]
                0.00    0.00       1/1           SDL_SW_CreateYUVTexture [166]
                0.00    0.00       1/1           SDL_GetCurrentDisplayMode [145]
-----------------------------------------------
                0.00    0.00       1/1           SDL_SetVideoMode [6]
[47]     0.0    0.00    0.00       1         SDL_CreateRGBSurfaceFrom [47]
                0.00    0.00       1/398         SDL_CreateRGBSurface [22]
                0.00    0.00       1/1191        SDL_SetClipRect [62]
-----------------------------------------------
[48]     0.0    0.00    0.00       3+6       <cycle 2 as a whole> [48]
                0.00    0.00       5             SDL_SendWindowEvent <cycle 2> [104]
                0.00    0.00       2             SDL_OnWindowShown <cycle 2> [114]
                0.00    0.00       2             SDL_RaiseWindow <cycle 2> [115]
-----------------------------------------------
[49]     0.0    0.00    0.00       5+11      <cycle 1 as a whole> [49]
                0.00    0.00       8             SDL_PushEvent <cycle 1> [102]
                0.00    0.00       8             SDL_CompatEventFilter <cycle 1> [100]
-----------------------------------------------
                0.00    0.00       1/10103       SDL_GetRendererInfo [33]
                0.00    0.00     396/10103       SDL_CreateTextureFromSurface [15]
                0.00    0.00     400/10103       SDL_CreateTexture [20]
                0.00    0.00    4455/10103       SDL_RenderPresent [10]
                0.00    0.00    4851/10103       SDL_RenderCopy [3]
[50]     0.0    0.00    0.00   10103         SDL_GetCurrentRenderer [50]
-----------------------------------------------
                0.00    0.00     396/5248        SDL_SetClipRect [62]
                0.00    0.00    4852/5248        SDL_RenderCopy [3]
[51]     0.0    0.00    0.00    5248         SDL_IntersectRect [51]
-----------------------------------------------
                0.00    0.00    4851/4851        GLES_RenderCopy [5]
[52]     0.0    0.00    0.00    4851         GLES_SetBlendMode [52]
-----------------------------------------------
                0.00    0.00     396/4851        GLES_UpdateTexture [38]
                0.00    0.00    4455/4851        GLES_RenderCopy [5]
[53]     0.0    0.00    0.00    4851         SetupTextureUpdate [53]
-----------------------------------------------
                0.00    0.00    4455/4455        SDL_ANDROID_CallJavaSwapBuffers [14]
[54]     0.0    0.00    0.00    4455         SDL_ANDROID_drawTouchscreenKeyboard [54]
-----------------------------------------------
                0.00    0.00    4455/4455        SDL_ANDROID_CallJavaSwapBuffers [14]
[55]     0.0    0.00    0.00    4455         SDL_ANDROID_processAndroidTrackballDampening [55]
-----------------------------------------------
                0.00    0.00       1/4455        GLES_DirtyTexture [129]
                0.00    0.00    4454/4455        GLES_LockTexture [19]
[56]     0.0    0.00    0.00    4455         SDL_AddDirtyRect [56]
-----------------------------------------------
                0.00    0.00    4455/4455        GLES_RenderCopy [5]
[57]     0.0    0.00    0.00    4455         SDL_ClearDirtyRects [57]
-----------------------------------------------
                0.00    0.00    4454/4454        SDL_SW_CopyYUVToRGB [2]
[58]     0.0    0.00    0.00    4454         Color16DitherYV12Mod1X [58]
-----------------------------------------------
                0.00    0.00    4454/4454        SDL_UnlockTexture [25]
[59]     0.0    0.00    0.00    4454         GLES_UnlockTexture [59]
-----------------------------------------------
                0.00    0.00    4454/4454        SDL_LockYUVOverlay [23]
[60]     0.0    0.00    0.00    4454         SDL_SW_QueryYUVTexturePixels [60]
-----------------------------------------------
                0.00    0.00     397/3963        SDL_MapSurface [24]
                0.00    0.00     792/3963        SDL_FreeBlitMap [35]
                0.00    0.00     792/3963        SDL_SetSurfaceBlendMode [34]
                0.00    0.00     794/3963        SDL_FormatChanged [68]
                0.00    0.00    1188/3963        SDL_SetColorKey [36]
[61]     0.0    0.00    0.00    3963         SDL_InvalidateMap [61]
-----------------------------------------------
                0.00    0.00       1/1191        SDL_CreateRGBSurfaceFrom [47]
                0.00    0.00     396/1191        SDL_ConvertSurface [16]
                0.00    0.00     794/1191        SDL_CreateRGBSurface [22]
[62]     0.0    0.00    0.00    1191         SDL_SetClipRect [62]
                0.00    0.00     396/5248        SDL_IntersectRect [51]
-----------------------------------------------
                0.00    0.00     396/1190        SDL_CreateTextureFromSurface [15]
                0.00    0.00     794/1190        SDL_AllocFormat [66]
[63]     0.0    0.00    0.00    1190         SDL_InitFormat [63]
-----------------------------------------------
                0.00    0.00     396/1188        SDL_CreateRGBSurface [22]
                0.00    0.00     792/1188        SDL_FreeSurface [31]
[64]     0.0    0.00    0.00    1188         SDL_SetSurfacePalette [64]
                0.00    0.00     396/396         SDL_DelPaletteWatch [82]
                0.00    0.00     396/396         SDL_AddPaletteWatch [79]
-----------------------------------------------
                0.00    0.00     794/794         SDL_CreateRGBSurface [22]
[65]     0.0    0.00    0.00     794         SDL_AllocBlitMap [65]
-----------------------------------------------
                0.00    0.00     794/794         SDL_CreateRGBSurface [22]
[66]     0.0    0.00    0.00     794         SDL_AllocFormat [66]
                0.00    0.00     794/1190        SDL_InitFormat [63]
-----------------------------------------------
                0.00    0.00     794/794         SDL_CreateRGBSurface [22]
[67]     0.0    0.00    0.00     794         SDL_CalculatePitch [67]
-----------------------------------------------
                0.00    0.00     794/794         SDL_CreateRGBSurface [22]
[68]     0.0    0.00    0.00     794         SDL_FormatChanged [68]
                0.00    0.00     794/3963        SDL_InvalidateMap [61]
-----------------------------------------------
                0.00    0.00     792/792         SDL_FreeSurface [31]
[69]     0.0    0.00    0.00     792         SDL_FreeFormat [69]
-----------------------------------------------
                0.00    0.00     396/792         SDL_DelPaletteWatch [82]
                0.00    0.00     396/792         SDL_CreateRGBSurface [22]
[70]     0.0    0.00    0.00     792         SDL_FreePalette [70]
-----------------------------------------------
                0.00    0.00     792/792         SDL_CreateTextureFromSurface [15]
[71]     0.0    0.00    0.00     792         SDL_MasksToPixelFormatEnum [71]
-----------------------------------------------
                0.00    0.00       1/398         SDL_SetVideoMode [6]
                0.00    0.00       1/398         SDL_SW_CopyYUVToRGB [2]
                0.00    0.00     396/398         SDL_CreateTextureFromSurface [15]
[72]     0.0    0.00    0.00     398         SDL_PixelFormatEnumToMasks [72]
-----------------------------------------------
                0.00    0.00     397/397         SDL_MapSurface [24]
[73]     0.0    0.00    0.00     397         SDL_CalculateBlit [73]
                0.00    0.00     396/396         SDL_CalculateBlit1 [81]
                0.00    0.00       1/1           SDL_CalculateBlitN [134]
-----------------------------------------------
                0.00    0.00     396/396         SDL_SoftBlit [21]
[74]     0.0    0.00    0.00     396         Blit1to2 [74]
-----------------------------------------------
                0.00    0.00     396/396         SDL_SetTextureAlphaMod [91]
[75]     0.0    0.00    0.00     396         GLES_SetTextureAlphaMod [75]
-----------------------------------------------
                0.00    0.00     396/396         SDL_SetTextureBlendMode [92]
[76]     0.0    0.00    0.00     396         GLES_SetTextureBlendMode [76]
-----------------------------------------------
                0.00    0.00     396/396         SDL_SetTextureColorMod [93]
[77]     0.0    0.00    0.00     396         GLES_SetTextureColorMod [77]
-----------------------------------------------
                0.00    0.00     396/396         SDL_SetTextureScaleMode [94]
[78]     0.0    0.00    0.00     396         GLES_SetTextureScaleMode [78]
-----------------------------------------------
                0.00    0.00     396/396         SDL_SetSurfacePalette [64]
[79]     0.0    0.00    0.00     396         SDL_AddPaletteWatch [79]
-----------------------------------------------
                0.00    0.00     396/396         SDL_CreateRGBSurface [22]
[80]     0.0    0.00    0.00     396         SDL_AllocPalette [80]
-----------------------------------------------
                0.00    0.00     396/396         SDL_CalculateBlit [73]
[81]     0.0    0.00    0.00     396         SDL_CalculateBlit1 [81]
-----------------------------------------------
                0.00    0.00     396/396         SDL_SetSurfacePalette [64]
[82]     0.0    0.00    0.00     396         SDL_DelPaletteWatch [82]
                0.00    0.00     396/792         SDL_FreePalette [70]
-----------------------------------------------
                0.00    0.00     396/396         GLES_DestroyTexture [37]
[83]     0.0    0.00    0.00     396         SDL_FreeDirtyRects [83]
-----------------------------------------------
                0.00    0.00     396/396         SDL_ConvertSurface [16]
[84]     0.0    0.00    0.00     396         SDL_GetRGBA [84]
-----------------------------------------------
                0.00    0.00     396/396         SDL_CreateTextureFromSurface [15]
[85]     0.0    0.00    0.00     396         SDL_GetSurfaceAlphaMod [85]
-----------------------------------------------
                0.00    0.00     396/396         SDL_CreateTextureFromSurface [15]
[86]     0.0    0.00    0.00     396         SDL_GetSurfaceBlendMode [86]
-----------------------------------------------
                0.00    0.00     396/396         SDL_CreateTextureFromSurface [15]
[87]     0.0    0.00    0.00     396         SDL_GetSurfaceColorMod [87]
-----------------------------------------------
                0.00    0.00     396/396         SDL_CreateTextureFromSurface [15]
[88]     0.0    0.00    0.00     396         SDL_GetSurfaceScaleMode [88]
-----------------------------------------------
                0.00    0.00     396/396         SDL_ConvertSurface [16]
[89]     0.0    0.00    0.00     396         SDL_LockSurface [89]
-----------------------------------------------
                0.00    0.00     396/396         SDL_ConvertSurface [16]
[90]     0.0    0.00    0.00     396         SDL_MapRGBA [90]
-----------------------------------------------
                0.00    0.00     396/396         SDL_CreateTextureFromSurface [15]
[91]     0.0    0.00    0.00     396         SDL_SetTextureAlphaMod [91]
                0.00    0.00     396/396         GLES_SetTextureAlphaMod [75]
-----------------------------------------------
                0.00    0.00     396/396         SDL_CreateTextureFromSurface [15]
[92]     0.0    0.00    0.00     396         SDL_SetTextureBlendMode [92]
                0.00    0.00     396/396         GLES_SetTextureBlendMode [76]
-----------------------------------------------
                0.00    0.00     396/396         SDL_CreateTextureFromSurface [15]
[93]     0.0    0.00    0.00     396         SDL_SetTextureColorMod [93]
                0.00    0.00     396/396         GLES_SetTextureColorMod [77]
-----------------------------------------------
                0.00    0.00     396/396         SDL_CreateTextureFromSurface [15]
[94]     0.0    0.00    0.00     396         SDL_SetTextureScaleMode [94]
                0.00    0.00     396/396         GLES_SetTextureScaleMode [78]
-----------------------------------------------
                0.00    0.00     396/396         SDL_ConvertSurface [16]
[95]     0.0    0.00    0.00     396         SDL_UnlockSurface [95]
-----------------------------------------------
                0.00    0.00       1/13          SDL_ClearError [135]
                0.00    0.00       6/13          SDL_GetError [26]
                0.00    0.00       6/13          SDL_SetError [27]
[96]     0.0    0.00    0.00      13         SDL_GetErrBuf [96]
-----------------------------------------------
                0.00    0.00       1/9           SDL_WaitEventTimeout [175]
                0.00    0.00       8/9           SDL_PushEvent <cycle 1> [102]
[97]     0.0    0.00    0.00       9         SDL_PeepEvents [97]
                0.00    0.00       9/9           SDL_mutexP [98]
                0.00    0.00       9/9           SDL_mutexV [99]
-----------------------------------------------
                0.00    0.00       9/9           SDL_PeepEvents [97]
[98]     0.0    0.00    0.00       9         SDL_mutexP [98]
-----------------------------------------------
                0.00    0.00       9/9           SDL_PeepEvents [97]
[99]     0.0    0.00    0.00       9         SDL_mutexV [99]
-----------------------------------------------
                                   8             SDL_PushEvent <cycle 1> [102]
[100]    0.0    0.00    0.00       8         SDL_CompatEventFilter <cycle 1> [100]
                                   3             SDL_PushEvent <cycle 1> [102]
-----------------------------------------------
                0.00    0.00       8/8           SDL_PushEvent <cycle 1> [102]
[101]    0.0    0.00    0.00       8         SDL_GestureProcessEvent [101]
-----------------------------------------------
                                   3             SDL_CompatEventFilter <cycle 1> [100]
                0.00    0.00       5/5           SDL_SendWindowEvent <cycle 2> [104]
[102]    0.0    0.00    0.00       8         SDL_PushEvent <cycle 1> [102]
                0.00    0.00       8/9           SDL_PeepEvents [97]
                0.00    0.00       8/8           SDL_GestureProcessEvent [101]
                                   8             SDL_CompatEventFilter <cycle 1> [100]
-----------------------------------------------
                0.00    0.00       1/6           SDL_StartEventLoop [170]
                0.00    0.00       5/6           SDL_SendWindowEvent <cycle 2> [104]
[103]    0.0    0.00    0.00       6         SDL_EventState [103]
                0.00    0.00       1/1           SDL_FlushEvent [142]
-----------------------------------------------
                                   2             SDL_RaiseWindow <cycle 2> [115]
                0.00    0.00       1/3           SDL_SetTouchFocus [117]
                0.00    0.00       2/3           SDL_ShowWindow [118]
[104]    0.0    0.00    0.00       5         SDL_SendWindowEvent <cycle 2> [104]
                0.00    0.00       5/6           SDL_EventState [103]
                0.00    0.00       5/5           SDL_PushEvent <cycle 1> [102]
                0.00    0.00       2/2           SDL_OnWindowFocusGained [113]
                                   2             SDL_OnWindowShown <cycle 2> [114]
-----------------------------------------------
                0.00    0.00       2/4           SDL_GetTouch [111]
                0.00    0.00       2/4           SDL_SetTouchFocus [117]
[105]    0.0    0.00    0.00       4         SDL_GetTouchIndexId [105]
-----------------------------------------------
                0.00    0.00       1/3           SDL_GetCurrentDisplayMode [145]
                0.00    0.00       2/3           SDL_SetDisplayModeForDisplay [116]
[106]    0.0    0.00    0.00       3         SDL_GetCurrentDisplayModeForDisplay [106]
-----------------------------------------------
                0.00    0.00       1/2           SDL_RecreateWindow [45]
                0.00    0.00       1/2           SDL_CreateWindow [137]
[107]    0.0    0.00    0.00       2         ANDROID_CreateWindow [107]
                0.00    0.00       2/2           SDL_SetTouchFocus [117]
-----------------------------------------------
                0.00    0.00       2/2           SDL_GL_MakeCurrent [110]
[108]    0.0    0.00    0.00       2         ANDROID_GL_MakeCurrent [108]
-----------------------------------------------
                0.00    0.00       2/2           SDL_VideoInit [174]
[109]    0.0    0.00    0.00       2         SDL_AddRenderDriver [109]
-----------------------------------------------
                0.00    0.00       1/2           GLES_ActivateRenderer [128]
                0.00    0.00       1/2           GLES_CreateRenderer [29]
[110]    0.0    0.00    0.00       2         SDL_GL_MakeCurrent [110]
                0.00    0.00       2/2           ANDROID_GL_MakeCurrent [108]
-----------------------------------------------
                0.00    0.00       2/2           SDL_SetTouchFocus [117]
[111]    0.0    0.00    0.00       2         SDL_GetTouch [111]
                0.00    0.00       2/4           SDL_GetTouchIndexId [105]
-----------------------------------------------
                0.00    0.00       1/2           SDL_SetVideoMode [6]
                0.00    0.00       1/2           SDL_PumpEvents [160]
[112]    0.0    0.00    0.00       2         SDL_GetVideoDevice [112]
-----------------------------------------------
                0.00    0.00       2/2           SDL_SendWindowEvent <cycle 2> [104]
[113]    0.0    0.00    0.00       2         SDL_OnWindowFocusGained [113]
-----------------------------------------------
                                   2             SDL_SendWindowEvent <cycle 2> [104]
[114]    0.0    0.00    0.00       2         SDL_OnWindowShown <cycle 2> [114]
                0.00    0.00       2/2           SDL_UpdateFullscreenMode [119]
                                   2             SDL_RaiseWindow <cycle 2> [115]
-----------------------------------------------
                                   2             SDL_OnWindowShown <cycle 2> [114]
[115]    0.0    0.00    0.00       2         SDL_RaiseWindow <cycle 2> [115]
                                   2             SDL_SendWindowEvent <cycle 2> [104]
-----------------------------------------------
                0.00    0.00       2/2           SDL_UpdateFullscreenMode [119]
[116]    0.0    0.00    0.00       2         SDL_SetDisplayModeForDisplay [116]
                0.00    0.00       2/3           SDL_GetCurrentDisplayModeForDisplay [106]
-----------------------------------------------
                0.00    0.00       2/2           ANDROID_CreateWindow [107]
[117]    0.0    0.00    0.00       2         SDL_SetTouchFocus [117]
                0.00    0.00       2/4           SDL_GetTouchIndexId [105]
                0.00    0.00       2/2           SDL_GetTouch [111]
                0.00    0.00       1/3           SDL_SendWindowEvent <cycle 2> [104]
-----------------------------------------------
                0.00    0.00       1/2           SDL_RecreateWindow [45]
                0.00    0.00       1/2           SDL_CreateWindow [137]
[118]    0.0    0.00    0.00       2         SDL_ShowWindow [118]
                0.00    0.00       2/3           SDL_SendWindowEvent <cycle 2> [104]
-----------------------------------------------
                0.00    0.00       2/2           SDL_OnWindowShown <cycle 2> [114]
[119]    0.0    0.00    0.00       2         SDL_UpdateFullscreenMode [119]
                0.00    0.00       2/2           SDL_SetDisplayModeForDisplay [116]
-----------------------------------------------
                0.00    0.00       1/2           SDL_RecreateWindow [45]
                0.00    0.00       1/2           SDL_CreateWindow [137]
[120]    0.0    0.00    0.00       2         SDL_UpdateWindowGrab [120]
-----------------------------------------------
                0.00    0.00       1/1           SDL_VideoInit [174]
[121]    0.0    0.00    0.00       1         ANDROID_Available [121]
-----------------------------------------------
                0.00    0.00       1/1           SDL_VideoInit [174]
[122]    0.0    0.00    0.00       1         ANDROID_CreateDevice [122]
-----------------------------------------------
                0.00    0.00       1/1           SDL_RecreateWindow [45]
[123]    0.0    0.00    0.00       1         ANDROID_DestroyWindow [123]
-----------------------------------------------
                0.00    0.00       1/1           SDL_GL_CreateContext [144]
[124]    0.0    0.00    0.00       1         ANDROID_GL_CreateContext [124]
-----------------------------------------------
                0.00    0.00       1/1           SDL_PumpEvents [160]
[125]    0.0    0.00    0.00       1         ANDROID_PumpEvents [125]
-----------------------------------------------
                0.00    0.00       1/1           SDL_VideoInit [174]
[126]    0.0    0.00    0.00       1         ANDROID_VideoInit [126]
                0.00    0.00       1/1           SDL_AddVideoDisplay [131]
-----------------------------------------------
                0.00    0.00       1/1           SDL_SoftBlit [21]
[127]    0.0    0.00    0.00       1         Blit_RGB888_RGB565 [127]
-----------------------------------------------
                0.00    0.00       1/1           SDL_SelectRenderer [167]
[128]    0.0    0.00    0.00       1         GLES_ActivateRenderer [128]
                0.00    0.00       1/2           SDL_GL_MakeCurrent [110]
-----------------------------------------------
                0.00    0.00       1/1           SDL_DirtyTexture [139]
[129]    0.0    0.00    0.00       1         GLES_DirtyTexture [129]
                0.00    0.00       1/4455        SDL_AddDirtyRect [56]
-----------------------------------------------
                0.00    0.00       1/1           SDL_QueryTexturePixels [162]
[130]    0.0    0.00    0.00       1         GLES_QueryTexturePixels [130]
-----------------------------------------------
                0.00    0.00       1/1           ANDROID_VideoInit [126]
[131]    0.0    0.00    0.00       1         SDL_AddVideoDisplay [131]
-----------------------------------------------
                0.00    0.00       1/1           SDL_RWFromFP [165]
[132]    0.0    0.00    0.00       1         SDL_AllocRW [132]
-----------------------------------------------
                0.00    0.00       1/1           SDL_Init [950]
[133]    0.0    0.00    0.00       1         SDL_AssertionsInit [133]
-----------------------------------------------
                0.00    0.00       1/1           SDL_CalculateBlit [73]
[134]    0.0    0.00    0.00       1         SDL_CalculateBlitN [134]
                0.00    0.00       1/1           SDL_HasMMX [151]
-----------------------------------------------
                0.00    0.00       1/1           SDL_Init [950]
[135]    0.0    0.00    0.00       1         SDL_ClearError [135]
                0.00    0.00       1/13          SDL_GetErrBuf [96]
-----------------------------------------------
                0.00    0.00       1/1           SDL_StartEventLoop [170]
[136]    0.0    0.00    0.00       1         SDL_CreateMutex [136]
-----------------------------------------------
                0.00    0.00       1/1           SDL_SetVideoMode [6]
[137]    0.0    0.00    0.00       1         SDL_CreateWindow [137]
                0.00    0.00       1/2           ANDROID_CreateWindow [107]
                0.00    0.00       1/2           SDL_UpdateWindowGrab [120]
                0.00    0.00       1/2           SDL_ShowWindow [118]
-----------------------------------------------
                0.00    0.00       1/1           SDL_CreateRenderer [30]
[138]    0.0    0.00    0.00       1         SDL_DestroyRenderer [138]
-----------------------------------------------
                0.00    0.00       1/1           SDL_UpdateRects [9]
[139]    0.0    0.00    0.00       1         SDL_DirtyTexture [139]
                0.00    0.00       1/1           GLES_DirtyTexture [129]
-----------------------------------------------
                0.00    0.00       1/1           SDL_SetVideoMode [6]
[140]    0.0    0.00    0.00       1         SDL_EnableScreenSaver [140]
-----------------------------------------------
                0.00    0.00       1/1           ClearVideoSurface [7]
[141]    0.0    0.00    0.00       1         SDL_FillRect [141]
-----------------------------------------------
                0.00    0.00       1/1           SDL_EventState [103]
[142]    0.0    0.00    0.00       1         SDL_FlushEvent [142]
                0.00    0.00       1/1           SDL_FlushEvents [143]
-----------------------------------------------
                0.00    0.00       1/1           SDL_FlushEvent [142]
[143]    0.0    0.00    0.00       1         SDL_FlushEvents [143]
-----------------------------------------------
                0.00    0.00       1/1           GLES_CreateRenderer [29]
[144]    0.0    0.00    0.00       1         SDL_GL_CreateContext [144]
                0.00    0.00       1/1           ANDROID_GL_CreateContext [124]
-----------------------------------------------
                0.00    0.00       1/1           SDL_CreateYUVOverlay [46]
[145]    0.0    0.00    0.00       1         SDL_GetCurrentDisplayMode [145]
                0.00    0.00       1/3           SDL_GetCurrentDisplayModeForDisplay [106]
-----------------------------------------------
                0.00    0.00       1/1           SDL_SetVideoMode [6]
[146]    0.0    0.00    0.00       1         SDL_GetDesktopDisplayMode [146]
                0.00    0.00       1/1           SDL_GetDesktopDisplayModeForDisplay [147]
-----------------------------------------------
                0.00    0.00       1/1           SDL_GetDesktopDisplayMode [146]
[147]    0.0    0.00    0.00       1         SDL_GetDesktopDisplayModeForDisplay [147]
-----------------------------------------------
                0.00    0.00       1/1           SDL_SetVideoMode [6]
[148]    0.0    0.00    0.00       1         SDL_GetEventFilter [148]
-----------------------------------------------
                0.00    0.00       1/1           SDL_CreateRenderer [30]
[149]    0.0    0.00    0.00       1         SDL_GetNumRenderDrivers [149]
-----------------------------------------------
                0.00    0.00       1/1           SDL_SetVideoMode [6]
[150]    0.0    0.00    0.00       1         SDL_GetWindowFlags [150]
-----------------------------------------------
                0.00    0.00       1/1           SDL_CalculateBlitN [134]
[151]    0.0    0.00    0.00       1         SDL_HasMMX [151]
-----------------------------------------------
                0.00    0.00       1/1           SDL_Init [950]
[152]    0.0    0.00    0.00       1         SDL_InitSubSystem [152]
                0.00    0.00       1/1           SDL_StartTicks [171]
                0.00    0.00       1/1           SDL_VideoInit [174]
-----------------------------------------------
                0.00    0.00       1/1           SDL_Init [950]
[153]    0.0    0.00    0.00       1         SDL_InstallParachute [153]
-----------------------------------------------
                0.00    0.00       1/1           SDL_StartEventLoop [170]
[154]    0.0    0.00    0.00       1         SDL_KeyboardInit [154]
-----------------------------------------------
                0.00    0.00       1/1           SDL_StopEventLoop [172]
[155]    0.0    0.00    0.00       1         SDL_KeyboardQuit [155]
-----------------------------------------------
                0.00    0.00       1/1           ClearVideoSurface [7]
[156]    0.0    0.00    0.00       1         SDL_MapRGB [156]
-----------------------------------------------
                0.00    0.00       1/1           SDL_StartEventLoop [170]
[157]    0.0    0.00    0.00       1         SDL_MouseInit [157]
-----------------------------------------------
                0.00    0.00       1/1           SDL_StopEventLoop [172]
[158]    0.0    0.00    0.00       1         SDL_MouseQuit [158]
-----------------------------------------------
                0.00    0.00       1/1           SDL_SetEventFilter [168]
[159]    0.0    0.00    0.00       1         SDL_PollEvent [159]
                0.00    0.00       1/1           SDL_WaitEventTimeout [175]
-----------------------------------------------
                0.00    0.00       1/1           SDL_WaitEventTimeout [175]
[160]    0.0    0.00    0.00       1         SDL_PumpEvents [160]
                0.00    0.00       1/2           SDL_GetVideoDevice [112]
                0.00    0.00       1/1           ANDROID_PumpEvents [125]
-----------------------------------------------
                0.00    0.00       1/1           SDL_SetVideoMode [6]
[161]    0.0    0.00    0.00       1         SDL_QueryTexture [161]
-----------------------------------------------
                0.00    0.00       1/1           SDL_SetVideoMode [6]
[162]    0.0    0.00    0.00       1         SDL_QueryTexturePixels [162]
                0.00    0.00       1/1           GLES_QueryTexturePixels [130]
-----------------------------------------------
                0.00    0.00       1/1           SDL_StartEventLoop [170]
[163]    0.0    0.00    0.00       1         SDL_QuitInit [163]
-----------------------------------------------
                0.00    0.00       1/1           SDL_StopEventLoop [172]
[164]    0.0    0.00    0.00       1         SDL_QuitQuit [164]
-----------------------------------------------
                0.00    0.00       1/1           SDL_RWFromFile [1018]
[165]    0.0    0.00    0.00       1         SDL_RWFromFP [165]
                0.00    0.00       1/1           SDL_AllocRW [132]
-----------------------------------------------
                0.00    0.00       1/1           SDL_CreateYUVOverlay [46]
[166]    0.0    0.00    0.00       1         SDL_SW_CreateYUVTexture [166]
-----------------------------------------------
                0.00    0.00       1/1           SDL_CreateRenderer [30]
[167]    0.0    0.00    0.00       1         SDL_SelectRenderer [167]
                0.00    0.00       1/1           GLES_ActivateRenderer [128]
-----------------------------------------------
                0.00    0.00       1/1           SDL_SetVideoMode [6]
[168]    0.0    0.00    0.00       1         SDL_SetEventFilter [168]
                0.00    0.00       1/1           SDL_PollEvent [159]
-----------------------------------------------
                0.00    0.00       1/1           SDL_SetVideoMode [6]
[169]    0.0    0.00    0.00       1         SDL_SetWindowIcon [169]
-----------------------------------------------
                0.00    0.00       1/1           SDL_VideoInit [174]
[170]    0.0    0.00    0.00       1         SDL_StartEventLoop [170]
                0.00    0.00       1/1           SDL_StopEventLoop [172]
                0.00    0.00       1/6           SDL_EventState [103]
                0.00    0.00       1/1           SDL_KeyboardInit [154]
                0.00    0.00       1/1           SDL_MouseInit [157]
                0.00    0.00       1/1           SDL_TouchInit [173]
                0.00    0.00       1/1           SDL_QuitInit [163]
                0.00    0.00       1/1           SDL_CreateMutex [136]
-----------------------------------------------
                0.00    0.00       1/1           SDL_InitSubSystem [152]
[171]    0.0    0.00    0.00       1         SDL_StartTicks [171]
-----------------------------------------------
                0.00    0.00       1/1           SDL_StartEventLoop [170]
[172]    0.0    0.00    0.00       1         SDL_StopEventLoop [172]
                0.00    0.00       1/1           SDL_KeyboardQuit [155]
                0.00    0.00       1/1           SDL_MouseQuit [158]
                0.00    0.00       1/1           SDL_QuitQuit [164]
-----------------------------------------------
                0.00    0.00       1/1           SDL_StartEventLoop [170]
[173]    0.0    0.00    0.00       1         SDL_TouchInit [173]
-----------------------------------------------
                0.00    0.00       1/1           SDL_InitSubSystem [152]
[174]    0.0    0.00    0.00       1         SDL_VideoInit [174]
                0.00    0.00       2/2           SDL_AddRenderDriver [109]
                0.00    0.00       1/1           SDL_StartEventLoop [170]
                0.00    0.00       1/1           ANDROID_VideoInit [126]
                0.00    0.00       1/1           ANDROID_Available [121]
                0.00    0.00       1/1           ANDROID_CreateDevice [122]
-----------------------------------------------
                0.00    0.00       1/1           SDL_PollEvent [159]
[175]    0.0    0.00    0.00       1         SDL_WaitEventTimeout [175]
                0.00    0.00       1/1           SDL_PumpEvents [160]
                0.00    0.00       1/9           SDL_PeepEvents [97]
-----------------------------------------------
                0.00    0.00       1/1           SDL_SetVideoMode [6]
[176]    0.0    0.00    0.00       1         SelectVideoDisplay [176]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
